date,respondent,respondent-name,type,type-name,timezone,timezone-description,demand,value-units
2025-07-03,CISO,California Independent System Operator,NG,Net generation,Central,Central,584710,megawatthours
2025-07-03,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,585366,megawatthours
2025-07-03,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,584287,megawatthours
2025-07-03,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,583362,megawatthours
2025-07-03,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-88796,megawatthours
2025-07-03,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-90789,megawatthours
2025-07-03,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-92300,megawatthours
2025-07-03,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-89853,megawatthours
2025-07-03,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-88796,megawatthours
2025-07-04,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,625319,megawatthours
2025-07-04,CISO,California Independent System Operator,D,Demand,Central,Central,629775,megawatthours
2025-07-04,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,632198,megawatthours
2025-07-04,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,627273,megawatthours
2025-07-04,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,625319,megawatthours
2025-07-04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,568361,megawatthours
2025-07-04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,572999,megawatthours
2025-07-04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,577054,megawatthours
2025-07-04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,570199,megawatthours
2025-07-04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,568361,megawatthours
2025-07-04,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,564887,megawatthours
2025-07-04,CISO,California Independent System Operator,NG,Net generation,Central,Central,569880,megawatthours
2025-07-04,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,573096,megawatthours
2025-07-04,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,566556,megawatthours
2025-07-04,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,564887,megawatthours
2025-07-04,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-69881,megawatthours
2025-07-04,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-68990,megawatthours
2025-07-04,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-67746,megawatthours
2025-07-04,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-69423,megawatthours
2025-07-04,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-69881,megawatthours
2025-07-05,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,618735,megawatthours
2025-07-05,CISO,California Independent System Operator,D,Demand,Central,Central,616699,megawatthours
2025-07-05,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,615372,megawatthours
2025-07-05,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,618130,megawatthours
2025-07-05,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,618735,megawatthours
2025-07-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,583034,megawatthours
2025-07-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,581257,megawatthours
2025-07-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,579561,megawatthours
2025-07-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,582374,megawatthours
2025-07-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,583034,megawatthours
2025-07-05,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,546148,megawatthours
2025-07-05,CISO,California Independent System Operator,NG,Net generation,Central,Central,543189,megawatthours
2025-07-05,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,541312,megawatthours
2025-07-05,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,545027,megawatthours
2025-07-05,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,546148,megawatthours
2025-07-05,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-75055,megawatthours
2025-07-05,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-76334,megawatthours
2025-07-05,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-76893,megawatthours
2025-07-05,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-75783,megawatthours
2025-07-05,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-75055,megawatthours
2025-07-06,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,619859,megawatthours
2025-07-06,CISO,California Independent System Operator,D,Demand,Central,Central,618190,megawatthours
2025-07-06,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,617089,megawatthours
2025-07-06,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,619140,megawatthours
2025-07-06,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,619859,megawatthours
2025-07-06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,559328,megawatthours
2025-07-06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,560513,megawatthours
2025-07-06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,560728,megawatthours
2025-07-06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,559997,megawatthours
2025-07-06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,559328,megawatthours
2025-07-06,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,567385,megawatthours
2025-07-06,CISO,California Independent System Operator,NG,Net generation,Central,Central,562551,megawatthours
2025-07-06,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,559603,megawatthours
2025-07-06,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,565110,megawatthours
2025-07-06,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,567385,megawatthours
2025-07-06,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-53686,megawatthours
2025-07-06,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-55854,megawatthours
2025-07-06,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-57166,megawatthours
2025-07-06,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-54489,megawatthours
2025-07-06,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-53686,megawatthours
2025-07-07,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,686056,megawatthours
2025-07-07,CISO,California Independent System Operator,D,Demand,Central,Central,683005,megawatthours
2025-07-07,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,681162,megawatthours
2025-07-07,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,684691,megawatthours
2025-07-07,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,686056,megawatthours
2025-07-07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,636521,megawatthours
2025-07-07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,632361,megawatthours
2025-07-07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,629708,megawatthours
2025-07-07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,634596,megawatthours
2025-07-07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,636521,megawatthours
2025-07-07,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,658674,megawatthours
2025-07-07,CISO,California Independent System Operator,NG,Net generation,Central,Central,652300,megawatthours
2025-07-07,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,648016,megawatthours
2025-07-07,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,656331,megawatthours
2025-07-07,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,658674,megawatthours
2025-07-07,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-30173,megawatthours
2025-07-07,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-31570,megawatthours
2025-07-07,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-33682,megawatthours
2025-07-07,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-30627,megawatthours
2025-07-07,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-30173,megawatthours
2025-07-08,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,706808,megawatthours
2025-07-08,CISO,California Independent System Operator,D,Demand,Central,Central,704381,megawatthours
2025-07-08,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,703248,megawatthours
2025-07-08,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,705564,megawatthours
2025-07-08,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,706808,megawatthours
2025-07-08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,670336,megawatthours
2025-07-08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,667628,megawatthours
2025-07-08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,666032,megawatthours
2025-07-08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,669070,megawatthours
2025-07-08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,670336,megawatthours
2025-07-08,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,670466,megawatthours
2025-07-08,CISO,California Independent System Operator,NG,Net generation,Central,Central,669660,megawatthours
2025-07-08,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,668715,megawatthours
2025-07-08,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,669954,megawatthours
2025-07-08,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,670466,megawatthours
2025-07-08,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-36742,megawatthours
2025-07-08,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-36493,megawatthours
2025-07-08,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-35865,megawatthours
2025-07-08,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-36797,megawatthours
2025-07-08,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-36742,megawatthours
2025-07-09,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,726514,megawatthours
2025-07-09,CISO,California Independent System Operator,D,Demand,Central,Central,724231,megawatthours
2025-07-09,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,722884,megawatthours
2025-07-09,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,725464,megawatthours
